Name,Alternate 1,UWI number,Quadrant,Block,Operator,Licence number,Intent,Intent - planned,Well status,Well content,Status,Content - planned,Type,Subsea,SPUD date,Completion date,Field,Predrilled entry date,Predrilled completion date,Drill permit,Discovery name,Discovery wellbore,KBE,Final vertical depth (TVD) [m RKB],Terminal depth,Water depth,Kick off point [m RKB],Location,Country,Facility,Drilling facility type,Drilling facility category,Licensing activity awarded in,Production facility,Multilateral,Entry year,Completed year,Reclassified from/to wellbore,Plot symbol,Geodatum,Latitude,Longitude,Surface Y,Surface X,UTM zone,Grid system,DISKOS Well Type,DISKOS Wellbore Parent,NPDID wellbore,NPDID discovery,NPDID field,Publication date,Release date,NPDID production licence drilled in,NPDID drilling facility,NPDID production facility,NPDID wellbore reclassified from,Date main level updated,Date all updated,Date sync NPD
31/4-A-9,31/4-A-9,2845,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,1996-06-25 00:00:00.000,1996-09-17 00:00:00.000,BRAGE,1993-12-08 00:00:00.000,1993-12-10 00:00:00.000,1174-P,31/4-3 Brage,NO,63.0,2432.1,6602.0,137.0,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1996,1996,,,ED50,60.5425,3.047319,6711989.72,502596.17,31,ED50 / UTM zone 31N,initial             ,                                        ,2845,44546,43651,,1998-09-17 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-10,31/4-A-10,4415,31,4,Norsk Hydro Produksjon AS,055 ,OBSERVATION,OBSERVATION,PLUGGED,NOT APPLICABLE,Plugged,NOT APPLICABLE,DEVELOPMENT, NO,2001-08-21 00:00:00.000,2001-11-14 00:00:00.000,BRAGE,1993-12-05 00:00:00.000,1993-12-06 00:00:00.000,2021-P,31/4-3 Brage,NO,62.6,2443.0,4949.0,136.9,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2001,2001,,,ED50,60.542478,3.047414,6711987.25,502601.35,31,ED50 / UTM zone 31N,initial             ,                                        ,4415,44546,43651,,2003-11-14 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-10 A,31/4-A-10,4440,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2001-11-16 00:00:00.000,2001-12-18 00:00:00.000,BRAGE,,,2039-P,31/4-3 Brage,NO,62.6,2406.0,6120.0,136.9,4736.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2001,2001,,,ED50,60.542478,3.047414,6711987.25,502601.35,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-10                               ,4440,44546,43651,,2003-12-18 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-11,31/4-A-11,3171,31,4,Norsk Hydro Produksjon AS,055 ,OBSERVATION,OBSERVATION,PLUGGED,NOT APPLICABLE,Plugged,NOT APPLICABLE,DEVELOPMENT, NO,1997-10-20 00:00:00.000,1997-11-27 00:00:00.000,BRAGE,1993-12-23 00:00:00.000,1993-12-24 00:00:00.000,1328-P,31/4-3 Brage,NO,62.6,2457.0,3934.0,136.9,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1997,1997,,,ED50,60.542594,3.047319,6712000.24,502596.16,31,ED50 / UTM zone 31N,initial             ,                                        ,3171,44546,43651,,1999-11-27 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-11 A,31/4-A-11,3235,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1997-11-28 00:00:00.000,1997-12-15 00:00:00.000,BRAGE,,,1368-P,31/4-3 Brage,NO,62.6,2403.3,4660.0,136.9,3562.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1997,1997,,,ED50,60.542594,3.047319,6712000.24,502596.16,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-11                               ,3235,44546,43651,,1999-12-15 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-11 B,31/4-A-11,4529,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,2002-05-27 00:00:00.000,2002-06-14 00:00:00.000,BRAGE,,,2114-P,31/4-3 Brage,NO,62.6,2402.0,4785.0,136.9,3134.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2002,2002,,,ED50,60.542594,3.047319,6712000.24,502596.16,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-11 A                             ,4529,44546,43651,,2004-06-14 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-11 C,31/4-A-11,5003,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2004-12-31 00:00:00.000,2005-03-05 00:00:00.000,BRAGE,,,2451-P,31/4-3 Brage,NO,62.6,2406.0,6992.0,136.9,1042.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2004,2005,,,ED50,60.542594,3.047319,6712000.24,502596.16,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-11 B                             ,5003,44546,43651,,2007-03-05 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-12,31/4-A-12,2485,31,4,Norsk Hydro Produksjon AS,055 ,OBSERVATION,OBSERVATION,PLUGGED,NOT APPLICABLE,Plugged,NOT APPLICABLE,DEVELOPMENT, NO,1995-01-09 00:00:00.000,1995-01-27 00:00:00.000,BRAGE,1993-12-12 00:00:00.000,1993-12-13 00:00:00.000,998-P,31/4-3 Brage,NO,63.0,2247.0,2921.0,137.0,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1995,1995,,,ED50,60.5425,3.047508,6711989.73,502606.53,31,ED50 / UTM zone 31N,initial             ,                                        ,2485,44546,43651,,1997-01-27 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
31/4-A-12 A,31/4-A-12,2495,31,4,Norsk Hydro Produksjon AS,055 ,INJECTION,INJECTION,PLUGGED,WATER,Plugged Water,WATER,DEVELOPMENT, NO,1995-01-28 00:00:00.000,1995-02-10 00:00:00.000,BRAGE,,,1006-P,31/4-3 Brage,NO,63.0,2187.0,4195.0,137.0,2770.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1995,1995,,,ED50,60.5425,3.047508,6711989.73,502606.53,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-12                               ,2495,44546,43651,,1997-02-10 00:00:00.000,21236,277405,277405.0,0,2020-01-03 00:00:00.000,2019-07-29 00:00:00.000,09.02.2020
31/4-A-12 B,31/4-A-12,8910,31,4,Wintershall Dea Norge AS,055 ,OBSERVATION,OBSERVATION,PLUGGED,,,NOT APPLICABLE,DEVELOPMENT, NO,2020-01-02 00:00:00.000,2020-01-29 00:00:00.000,BRAGE,,,4904-P,31/4-3 Brage,NO,62.6,,4545.0,136.9,1394.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2020,2020,,,ED50,60.5425,3.047508,6711989.73,502606.53,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-12 A                             ,8910,44546,43651,,2022-01-29 00:00:00.000,21236,277405,277405.0,0,2020-02-01 00:00:00.000,,09.02.2020
31/4-A-12 C,31/4-A-12,8911,31,4,Wintershall Dea Norge AS,055 ,PRODUCTION,PRODUCTION,DRILLING,,,OIL,DEVELOPMENT, NO,2020-01-31 00:00:00.000,,BRAGE,,,4905-P,31/4-3 Brage,NO,62.6,,,136.9,3340.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2020,0,,,ED50,60.5425,3.047508,6711989.73,502606.53,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-12 B                             ,8911,44546,43651,,,21236,277405,277405.0,0,2020-02-04 00:00:00.000,,09.02.2020
31/4-A-13,31/4-A-13,2328,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1994-04-16 00:00:00.000,1994-06-04 00:00:00.000,BRAGE,1993-12-07 00:00:00.000,1993-12-08 00:00:00.000,909-P,31/4-3 Brage,NO,62.6,2226.0,3803.0,136.9,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1994,1994,,,ED50,60.542478,3.047319,6711987.24,502596.17,31,ED50 / UTM zone 31N,initial             ,                                        ,2328,44546,43651,,1996-06-04 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2019-07-29 00:00:00.000,09.02.2020
31/4-A-13 A,31/4-A-13,6165,31,4,StatoilHydro Petroleum AS,055 ,PRODUCTION,PRODUCTION,PLUGGED,DRY,Plugged Dry,OIL,DEVELOPMENT, NO,2009-06-26 00:00:00.000,2009-08-21 00:00:00.000,BRAGE,,,3123-P,31/4-3 Brage,NO,62.6,2190.0,4894.0,136.9,1166.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2009,2009,,,ED50,60.542478,3.047319,6711987.24,502596.17,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-13                               ,6165,44546,43651,,2011-08-21 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-13 B,31/4-A-13,6219,31,4,StatoilHydro Petroleum AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2009-08-23 00:00:00.000,2009-09-12 00:00:00.000,BRAGE,,,3151-P,31/4-3 Brage,NO,62.6,2139.0,4600.0,136.9,2795.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2009,2009,,,ED50,60.542478,3.047319,6711987.24,502596.17,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-13 A                             ,6219,44546,43651,,2011-09-12 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-14,31/4-A-14,2443,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1994-10-18 00:00:00.000,1994-11-23 00:00:00.000,BRAGE,1993-12-21 00:00:00.000,1993-12-22 00:00:00.000,970-P,31/4-3 Brage,NO,63.0,2448.0,5494.0,137.0,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1994,1994,,,ED50,60.542617,3.047414,6712002.72,502601.34,31,ED50 / UTM zone 31N,initial             ,                                        ,2443,44546,43651,,1996-11-23 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2019-07-29 00:00:00.000,09.02.2020
31/4-A-14 A,31/4-A-14,6510,31,4,Statoil Petroleum AS,055 ,OBSERVATION,OBSERVATION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,2010-12-08 00:00:00.000,2011-02-21 00:00:00.000,BRAGE,,,3313-P,31/4-3 Brage,NO,62.6,2414.0,7175.0,137.0,560.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2010,2011,,,ED50,60.542617,3.047414,6712002.72,502601.34,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-14                               ,6510,44546,43651,,2013-02-21 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-14 B,31/4-A-14,6511,31,4,Statoil Petroleum AS,055 ,OBSERVATION,OBSERVATION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,2011-03-06 00:00:00.000,2011-03-12 00:00:00.000,BRAGE,,,3314-P,31/4-3 Brage,NO,62.6,2427.0,6262.0,137.0,5862.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2011,2011,,,ED50,60.542617,3.047414,6712002.72,502601.34,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-14 A                             ,6511,44546,43651,,2013-03-12 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-14 C,31/4-A-14,6564,31,4,Statoil Petroleum AS,055 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,2011-03-15 00:00:00.000,2011-03-27 00:00:00.000,BRAGE,,,3338-P,31/4-3 Brage,NO,62.6,2427.0,8545.0,137.0,5575.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2011,2011,,,ED50,60.542617,3.047414,6712002.72,502601.34,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-14 B                             ,6564,44546,43651,,2013-03-27 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-14 D,31/4-A-14,6590,31,4,Statoil Petroleum AS,055 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,2011-04-03 00:00:00.000,2011-04-15 00:00:00.000,BRAGE,,,3353-P,31/4-3 Brage,NO,62.6,2447.0,8940.0,137.0,7797.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2011,2011,,,ED50,60.542617,3.047414,6712002.72,502601.34,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-14 C                             ,6590,44546,43651,,2013-04-15 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-14 E,31/4-A-14,6623,31,4,Statoil Petroleum AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2011-07-04 00:00:00.000,2011-08-14 00:00:00.000,BRAGE,,,3371-P,31/4-3 Brage,NO,62.6,2317.0,6523.0,137.0,5583.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2011,2011,,,ED50,60.542617,3.047414,6712002.72,502601.34,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-14 D                             ,6623,44546,43651,,2013-08-14 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-15,31/4-A-15,2801,31,4,Norsk Hydro Produksjon AS,055 ,INJECTION,PRODUCTION,PLUGGED,CUTTINGS,Plugged Cuttings,OIL,DEVELOPMENT, NO,1996-05-10 00:00:00.000,1996-06-13 00:00:00.000,BRAGE,1993-12-10 00:00:00.000,1993-12-11 00:00:00.000,1143-P,31/4-3 Brage,NO,62.6,2190.6,4397.0,137.0,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1996,1996,,,ED50,60.5425,3.047414,6711989.72,502601.35,31,ED50 / UTM zone 31N,initial             ,                                        ,2801,44546,43651,,1998-06-13 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-15 A,31/4-A-15,8566,31,4,Wintershall Norge AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2018-10-24 00:00:00.000,2019-01-25 00:00:00.000,BRAGE,,,4719-P,31/4-3 Brage,NO,62.6,,8466.0,137.0,1057.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2018,2019,,,ED50,60.5425,3.047414,6711989.72,502601.35,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-15                               ,8566,44546,43651,,2021-01-25 00:00:00.000,21236,277405,277405.0,0,2019-10-03 00:00:00.000,,09.02.2020
31/4-A-16,31/4-A-16,3005,31,4,Norsk Hydro Produksjon AS,055 ,INJECTION,INJECTION,PLUGGED,WATER,Plugged Water,WATER,DEVELOPMENT, NO,1996-12-16 00:00:00.000,1997-03-01 00:00:00.000,BRAGE,1993-12-19 00:00:00.000,1993-12-20 00:00:00.000,1240-P,31/4-3 Brage,NO,63.0,2187.0,7170.0,137.0,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1996,1997,,,ED50,60.542594,3.047508,6712000.25,502606.52,31,ED50 / UTM zone 31N,initial             ,                                        ,3005,44546,43651,,1999-03-01 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-16 A,31/4-A-16,5421,31,4,Norsk Hydro Produksjon AS,055 ,OBSERVATION,OBSERVATION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,2006-12-05 00:00:00.000,2007-02-18 00:00:00.000,BRAGE,,,2769-P,31/4-3 Brage,NO,62.6,2507.0,5487.0,136.9,1047.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2006,2007,,,ED50,60.542594,3.047508,6712000.25,502606.52,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-16                               ,5421,44546,43651,,2009-02-18 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-16 B,31/4-A-16,5422,31,4,Norsk Hydro Petroleum AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2007-02-21 00:00:00.000,2007-03-02 00:00:00.000,BRAGE,,,2770-P,31/4-3 Brage,NO,62.6,2384.0,5643.0,136.9,4581.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2007,2007,,,ED50,60.542594,3.047508,6712000.25,502606.52,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-16 A                             ,5422,44546,43651,,2009-03-02 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-17,31/4-A-17,2757,31,4,Norsk Hydro Produksjon AS,055 ,OBSERVATION,OBSERVATION,PLUGGED,NOT APPLICABLE,Plugged,NOT APPLICABLE,DEVELOPMENT, NO,1996-02-03 00:00:00.000,1996-04-03 00:00:00.000,BRAGE,1993-12-19 00:00:00.000,1993-12-20 00:00:00.000,1121-P,31/4-3 Brage,NO,63.0,2233.1,3985.0,137.0,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1996,1996,,,ED50,60.542617,3.047508,6712002.72,502606.52,31,ED50 / UTM zone 31N,initial             ,                                        ,2757,44546,43651,,1998-04-03 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-17 A,31/4-A-17,2765,31,4,Norsk Hydro Produksjon AS,055 ,INJECTION,INJECTION,PLUGGED,WATER,Plugged Water,WATER,DEVELOPMENT, NO,1996-04-04 00:00:00.000,1996-04-28 00:00:00.000,BRAGE,,,1129-P,31/4-3 Brage,NO,63.0,2099.8,5541.0,137.0,3774.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1996,1996,,,ED50,60.542617,3.047508,6712002.72,502606.52,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-17                               ,2765,44546,43651,,1998-04-28 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2016-05-31 00:00:00.000,09.02.2020
31/4-A-17 BY3,31/4-A-17,4869,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2003-12-26 00:00:00.000,2004-01-12 00:00:00.000,BRAGE,,,2329-P3,31/4-3 Brage,NO,62.6,2166.0,5014.0,136.9,2715.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,YES,2003,2004,,,ED50,60.542617,3.047508,6712002.72,502606.52,31,ED50 / UTM zone 31N,multilateral        ,31/4-A-17 BY2                           ,4869,44546,43651,,2006-01-12 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-17 BY1,31/4-A-17,4811,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PLUGGED,DRY,Plugged Dry,OIL,DEVELOPMENT, NO,2003-11-06 00:00:00.000,2003-12-14 00:00:00.000,BRAGE,,,2329-P1,31/4-3 Brage,NO,63.0,2176.0,3426.0,137.0,1059.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,YES,2003,2003,,,ED50,60.542617,3.047508,6712002.72,502606.52,31,ED50 / UTM zone 31N,multilateral        ,31/4-A-17 A                             ,4811,44546,43651,,2005-12-14 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-17 BY2,31/4-A-17,4812,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2003-12-15 00:00:00.000,2003-12-25 00:00:00.000,BRAGE,,,2329-P2,31/4-3 Brage,NO,63.0,2160.0,3865.0,137.0,2830.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,YES,2003,2003,,,ED50,60.542617,3.047508,6712002.72,502606.52,31,ED50 / UTM zone 31N,multilateral        ,31/4-A-17 BY1                           ,4812,44546,43651,,2005-12-25 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-18,31/4-A-18,2462,31,4,Norsk Hydro Produksjon AS,055 ,INJECTION,INJECTION,PLUGGED,WATER,Plugged Water,WATER,DEVELOPMENT, NO,1994-11-28 00:00:00.000,1995-01-01 00:00:00.000,BRAGE,1993-12-13 00:00:00.000,1993-12-14 00:00:00.000,986-P,31/4-3 Brage,NO,63.0,2313.0,4350.0,137.0,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1994,1995,,,ED50,60.542525,3.047508,6711992.51,502606.53,31,ED50 / UTM zone 31N,initial             ,                                        ,2462,44546,43651,,1997-01-01 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2019-07-29 00:00:00.000,09.02.2020
31/4-A-18 A,31/4-A-18,7567,31,4,Wintershall Norge AS,055 ,OBSERVATION,OBSERVATION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,2014-12-08 00:00:00.000,2015-03-28 00:00:00.000,BRAGE,,,3791-P,31/4-3 Brage,NO,62.6,2397.0,5270.0,136.9,627.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2014,2015,,,ED50,60.542525,3.047508,6711992.51,502606.53,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-18                               ,7567,44546,43651,,2017-03-28 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-18 B,31/4-A-18,7568,31,4,Wintershall Norge AS,055 ,OBSERVATION,OBSERVATION,PLUGGED,NOT APPLICABLE,Plugged,OIL,DEVELOPMENT, NO,2015-03-31 00:00:00.000,2015-04-09 00:00:00.000,BRAGE,,,3792-P,31/4-3 Brage,NO,62.6,2168.0,6058.0,136.9,4643.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2015,2015,,,ED50,60.542525,3.047508,6711992.51,502606.53,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-18 A                             ,7568,44546,43651,,2017-04-09 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-18 C,31/4-A-18,7569,31,4,Wintershall Norge AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2015-04-13 00:00:00.000,2015-04-27 00:00:00.000,BRAGE,,,3793-P,31/4-3 Brage,NO,62.6,2195.0,6611.0,136.9,4635.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2015,2015,,,ED50,60.542525,3.047508,6711992.51,502606.53,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-18 B                             ,7569,44546,43651,,2017-04-27 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-19,31/4-A-19,3056,31,4,Norsk Hydro Produksjon AS,055 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1997-04-14 00:00:00.000,1997-05-15 00:00:00.000,BRAGE,1993-12-24 00:00:00.000,1993-12-25 00:00:00.000,1282-P,31/4-3 Brage,NO,62.6,2192.6,5645.0,136.9,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,1997,1997,,,ED50,60.542594,3.047367,6712000.24,502598.75,31,ED50 / UTM zone 31N,initial             ,                                        ,3056,44546,43651,,1999-05-15 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2017-04-11 00:00:00.000,09.02.2020
31/4-A-19 A,31/4-A-19,6372,31,4,Statoil Petroleum AS,055 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2010-05-08 00:00:00.000,2010-08-09 00:00:00.000,BRAGE,,,3234-P,31/4-3 Brage,NO,62.6,2195.0,8961.0,136.9,1020.0,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,2010,2010,,,ED50,60.542594,3.047367,6712000.24,502598.75,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-19                               ,6372,44546,43651,,2012-08-09 00:00:00.000,21236,277405,277405.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
31/4-A-19 B,31/4-A-19,6373,31,4,Statoil Petroleum AS,055 ,PRODUCTION,PRODUCTION,,,,OIL,DEVELOPMENT, NO,,,BRAGE,,,3235-P,31/4-3 Brage,NO,62.6,,,136.9,,NORTH SEA,NORWAY,BRAGE,JACKET 8 LEGS,FIXED,4,BRAGE,NO,0,0,,,ED50,60.542594,3.047367,6712000.24,502598.75,31,ED50 / UTM zone 31N,sidetrack           ,31/4-A-19 A                             ,6373,44546,43651,,,21236,277405,277405.0,0,2019-10-03 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
