Well,NPDID wellbore,Top depth,Base depth,Legend
34/7-3,442,2450.0,2458.76,6
34/7-3,442,2459.5,2467.8,7
34/7-3,442,2469.0,2470.7,8
34/7-3,442,2471.0,2481.5,9
34/7-30 SR,3886,2403.0,2448.3,1
34/7-31,4214,2472.0,2499.3,1
34/7-31,4214,2499.3,2505.7,2
34/7-33,5917,1772.0,1798.0,1
34/7-33,5917,1798.0,1825.0,2
34/7-34,5973,2473.0,2502.16,1
34/7-4,455,2533.0,2536.7,1
34/7-4,455,2537.5,2552.5,2
34/7-4,455,2552.5,2557.6,3
34/7-5,458,2624.0,2631.6,10
34/7-5,458,2869.0,2883.4,11
34/7-5,458,2510.0,2520.65,2
34/7-5,458,2521.0,2527.25,3
34/7-5,458,2529.5,2541.17,4
34/7-5,458,2542.0,2555.05,5
34/7-5,458,2555.05,2571.9,6
34/7-5,458,2573.0,2590.65,7
34/7-5,458,2591.0,2607.45,8
34/7-5,458,2609.0,2622.15,9
34/7-6,465,2516.0,2524.6,1
34/7-6,465,2612.5,2624.0,10
34/7-6,465,2913.0,2925.5,11
34/7-6,465,2927.0,2953.2,12
34/7-6,465,3560.0,3578.5,13
34/7-6,465,2527.6,2542.6,2
34/7-6,465,2549.0,2556.8,5
34/7-6,465,2557.1,2568.7,6
34/7-6,465,2568.7,2582.0,7
34/7-6,465,2582.0,2594.5,8
34/7-6,465,2598.5,2612.0,9
34/7-7,525,2562.0,2568.0,1
34/7-7,525,2886.4,2895.7,10
34/7-7,525,2895.7,2905.0,11
34/7-7,525,2905.0,2913.5,12
34/7-7,525,2913.7,2923.1,13
34/7-7,525,2923.1,2932.3,14
34/7-7,525,2932.4,2941.6,15
34/7-7,525,2941.6,2950.75,16
34/7-7,525,2951.1,2963.8,17
34/7-7,525,3320.0,3328.5,18
34/7-7,525,3329.0,3337.5,19
34/7-7,525,2569.0,2574.8,2
34/7-7,525,2585.0,2593.5,3
34/7-7,525,2593.5,2613.0,4
34/7-7,525,2614.0,2623.3,5
34/7-7,525,2624.0,2635.3,6
34/7-7,525,2635.5,2655.0,7
34/7-7,525,2656.0,2667.65,8
34/7-7,525,2877.0,2886.4,9
34/7-8,878,2280.0,2294.4,1
34/7-8,878,2325.0,2344.7,2
34/7-8,878,2346.0,2365.0,3
34/7-8,878,2401.0,2406.4,4
34/7-9,889,2470.0,2494.5,1
34/7-9,889,2692.5,2720.5,10
34/7-9,889,2494.5,2518.0,2
34/7-9,889,2518.0,2546.0,3
34/7-9,889,2546.0,2574.0,4
34/7-9,889,2574.0,2593.0,5
34/7-9,889,2593.0,2607.7,6
34/7-9,889,2615.0,2642.25,7
34/7-9,889,2643.0,2670.5,8
34/7-9,889,2670.0,2692.5,9
34/7-A-1 H,1763,2639.0,2667.0,1
34/7-A-1 H,1763,2667.0,2677.25,2
34/7-A-2 H,2001,3463.0,3536.55,1
34/7-A-2 H,2001,3537.0,3611.1,2
34/7-A-2 H,2001,3611.3,3648.5,3
34/7-A-2 H,2001,3749.0,3763.0,4
34/7-A-3 H,2002,4175.0,4230.55,1
34/7-A-3 H,2002,4230.0,4293.9,2
34/7-A-3 H,2002,4294.0,4316.65,3
34/7-A-3 H,2002,4318.0,4328.0,4
34/7-A-3 H,2002,4331.0,4343.55,5
34/7-A-3 H,2002,4343.0,4354.35,6
34/7-A-3 H,2002,4354.0,4356.8,7
34/7-A-3 H,2002,4360.0,4375.75,8
34/7-A-4 H,2003,2759.0,2788.0,1
34/7-A-4 H,2003,2976.5,3004.0,10
34/7-A-4 H,2003,3004.5,3027.0,11
34/7-A-4 H,2003,2787.55,2815.0,2
34/7-A-4 H,2003,2815.0,2840.0,3
34/7-A-4 H,2003,2840.0,2854.0,4
34/7-A-4 H,2003,2854.5,2869.0,5
34/7-A-4 H,2003,2869.5,2887.0,6
34/7-A-4 H,2003,2888.0,2916.5,7
34/7-A-4 H,2003,2916.5,2951.0,8
34/7-A-4 H,2003,2952.0,2975.6,9
34/7-A-5 H,2030,2860.0,2868.15,1
34/7-A-5 H,2030,2868.15,2884.0,2
34/7-A-5 H,2030,2884.0,2902.5,3
34/7-A-5 H,2030,2903.0,2931.0,4
34/7-A-5 H,2030,2931.0,2939.0,5
34/7-A-5 H,2030,2939.0,2968.3,6
34/7-A-5 H,2030,2971.0,2979.7,7
34/7-A-9 H,2008,2523.0,2535.75,1
34/7-A-9 H,2008,2536.0,2591.43,2
34/7-A-9 H,2008,2591.5,2647.0,3
34/7-A-9 H,2008,2636.0,2664.67,4
34/7-A-9 H,2008,2665.0,2708.82,5
34/7-A-9 H,2008,2709.5,2743.3,6
34/7-A-9 H,2008,2743.5,2790.3,7
34/7-C-2 H,2698,2990.0,3004.52,1
34/7-C-2 H,2698,3005.0,3015.0,2
34/7-C-2 H,2698,3016.0,3022.14,3
34/7-C-2 H,2698,3025.0,3035.85,4
34/7-C-2 H,2698,3038.5,3048.0,5
34/7-C-2 H,2698,3050.5,3064.9,6
34/7-C-2 H,2698,3067.5,3074.5,7
34/7-C-5 H,4899,3035.5,3035.9,1
34/7-C-5 H,4899,3080.5,3119.0,2
34/7-E-2 H,3378,4227.0,4259.6,1
34/7-E-2 H,3378,4262.0,4271.6,2
34/7-E-2 H,3378,4273.0,4312.3,3
34/7-E-2 H,3378,4312.5,4345.5,4
34/7-E-4 H,3721,2979.0,3024.79,1
34/7-H-2 H,6811,4194.0,4230.8,1
34/7-I-1 H,2173,2884.03,2930.4,1
34/7-I-10 H,3752,4898.0,4914.25,1
34/7-I-10 H,3752,4914.5,4935.37,2
34/7-I-10 H,3752,4935.5,4962.0,3
34/7-I-11 H,3640,2625.0,2671.2,1
34/7-I-11 H,3640,2671.2,2698.8,2
34/7-I-2 H,2298,2835.0,2886.82,1
34/7-I-2 H,2298,3311.0,3326.2,2
34/7-I-2 H,2298,3328.0,3338.6,3
34/7-I-3 H,2247,2590.0,2603.0,1
34/7-I-5 H,2171,2921.0,2949.0,1
34/7-I-5 H,2171,2949.0,2967.5,2
34/7-I-5 H,2171,2967.5,2995.0,3
34/7-I-5 H,2171,2995.5,3023.9,4
34/7-I-5 H,2171,3024.0,3049.02,5
34/7-P-11,2438,4985.0,5013.0,1
34/7-P-11,2438,5013.0,5022.65,2
34/7-P-11,2438,5024.0,5037.8,3
34/7-P-11,2438,5037.0,5043.53,4
34/7-P-11,2438,5044.0,5051.4,5
34/7-P-11,2438,5052.78,5068.54,6
34/7-P-11,2438,5070.0,5073.65,7
34/7-P-11,2438,5074.0,5083.65,8
34/7-P-11,2438,5084.0,5094.1,9
34/7-P-12,2246,3492.0,3501.0,1
34/7-P-12,2246,3874.0,3886.0,10
34/7-P-12,2246,3887.5,3894.9,11
34/7-P-12,2246,3895.5,3909.3,12
34/7-P-12,2246,3910.0,3937.0,13
34/7-P-12,2246,3938.0,3965.5,14
34/7-P-12,2246,3965.5,3973.6,15
34/7-P-12,2246,3502.0,3509.8,2
34/7-P-12,2246,3735.0,3759.32,3
34/7-P-12,2246,3760.0,3766.85,4
34/7-P-12,2246,3767.0,3776.13,5
34/7-P-12,2246,3776.0,3791.65,6
34/7-P-12,2246,3791.5,3802.07,7
34/7-P-12,2246,3802.5,3804.7,8
34/7-P-12,2246,3805.0,3823.8,9
34/7-P-13,1812,3305.5,3309.5,1
34/7-P-13,1812,3671.0,3698.6,2
34/7-P-14,2352,3104.0,3130.0,1
34/7-P-14,2352,3130.0,3144.73,2
34/7-P-14,2352,3146.0,3201.78,3
34/7-P-14,2352,3202.0,3257.9,4
34/7-P-18,1813,2784.0,2790.0,1
34/7-P-18,1813,3018.0,3044.3,10
34/7-P-18,1813,3045.0,3064.0,11
34/7-P-18,1813,3064.0,3099.0,12
34/7-P-18,1813,3100.0,3103.4,13
34/7-P-18,1813,3104.0,3132.3,14
34/7-P-18,1813,3132.0,3134.3,15
34/7-P-18,1813,2793.0,2811.3,2
34/7-P-18,1813,2811.0,2820.0,3
34/7-P-18,1813,2820.7,2837.6,4
34/7-P-18,1813,2828.5,2856.5,5
34/7-P-18,1813,2856.5,2873.5,6
34/7-P-18,1813,2874.5,2890.0,7
34/7-P-18,1813,2892.5,2902.0,8
34/7-P-18,1813,3016.0,3017.5,9
34/7-P-25,1746,3219.0,3224.51,1
34/7-P-25,1746,3338.0,3355.0,2
34/7-P-28,1678,2843.0,2847.8,1
34/7-P-28,1678,2914.0,2915.4,10
34/7-P-28,1678,2915.5,2922.0,11
34/7-P-28,1678,2922.5,2923.0,12
34/7-P-28,1678,2923.3,2941.0,13
34/7-P-28,1678,2942.0,2948.6,14
34/7-P-28,1678,2948.6,2966.0,15
34/7-P-28,1678,2852.0,2859.3,2
34/7-P-28,1678,2860.0,2863.3,3
34/7-P-28,1678,2870.0,2876.2,4
34/7-P-28,1678,2877.5,2882.0,5
34/7-P-28,1678,2882.5,2883.0,6
34/7-P-28,1678,2883.5,2886.0,7
34/7-P-28,1678,2893.0,2906.5,8
34/7-P-28,1678,2909.0,2914.0,9
34/7-P-29,1686,2532.0,2544.8,1
34/7-P-29,1686,2775.0,2801.5,10
34/7-P-29,1686,2801.5,2838.0,11
34/7-P-29,1686,2838.0,2875.5,12
34/7-P-29,1686,2875.5,2905.0,13
34/7-P-29,1686,2905.0,2942.0,14
34/7-P-29,1686,2546.0,2558.8,2
34/7-P-29,1686,2559.0,2576.4,3
34/7-P-29,1686,2577.0,2591.0,4
34/7-P-29,1686,2591.5,2606.0,5
34/7-P-29,1686,2609.5,2626.5,6
34/7-P-29,1686,2720.0,2747.0,7
34/7-P-29,1686,2748.0,2774.0,8
34/7-P-31,2437,3428.0,3430.45,1
34/7-P-31,2437,3502.0,3502.43,2
34/7-P-31,2437,3530.13,3595.4,3
34/7-P-33,1815,2870.0,2881.0,1
34/7-P-33,1815,2881.0,2886.8,2
34/7-P-33,1815,2888.15,2897.6,3
34/7-P-33,1815,2898.0,2902.0,4
34/7-P-33,1815,2902.0,2921.0,5
34/7-P-40,2063,3205.0,3214.0,1
34/7-P-40,2063,3298.0,3307.0,2
34/7-P-40,2063,3307.0,3330.7,3
34/7-P-40,2063,3331.0,3356.0,4
34/7-P-40,2063,3356.0,3379.15,5
34/7-P-42,3537,3660.0,3675.9,1
34/7-P-7,1720,4012.0,4021.8,1
34/7-P-7,1720,4022.0,4027.35,2
34/7-P-8,2065,3445.0,3455.0,1
34/7-P-8,2065,3631.0,3645.0,10
34/7-P-8,2065,3645.0,3648.0,11
34/7-P-8,2065,3455.0,3476.7,2
34/7-P-8,2065,3477.25,3497.0,3
34/7-P-8,2065,3504.0,3512.2,4
34/7-P-8,2065,3529.0,3555.4,5
34/7-P-8,2065,3556.0,3564.75,6
34/7-P-8,2065,3567.0,3570.15,7
34/7-P-8,2065,3590.0,3614.8,8
34/7-P-8,2065,3616.0,3630.93,9
34/8-1,854,2768.0,2793.8,1
34/8-1,854,2947.7,2974.7,10
34/8-1,854,3044.0,3064.6,11
34/8-1,854,3294.0,3316.1,12
34/8-1,854,3512.0,3520.58,13
34/8-1,854,2794.0,2821.87,2
34/8-1,854,2822.0,2830.8,3
34/8-1,854,2839.5,2853.0,4
34/8-1,854,2854.0,2882.0,5
34/8-1,854,2882.0,2892.15,6
34/8-1,854,2894.0,2920.0,7
34/8-1,854,2920.0,2928.2,8
34/8-1,854,2929.0,2947.7,9
34/8-10 S,2179,1924.0,1925.75,1
34/8-10 S,2179,2996.0,3002.2,10
34/8-10 S,2179,3002.2,3029.9,11
34/8-10 S,2179,3029.9,3042.0,12
34/8-10 S,2179,3042.0,3053.6,13
34/8-10 S,2179,3053.6,3058.6,14
34/8-10 S,2179,3058.6,3083.4,15
34/8-10 S,2179,3084.5,3085.6,16
34/8-10 S,2179,3086.5,3097.2,17
34/8-10 S,2179,3097.5,3111.4,18
34/8-10 S,2179,3114.6,3122.8,19
34/8-10 S,2179,1926.0,1941.5,2
34/8-10 S,2179,3122.8,3123.8,20
34/8-10 S,2179,3124.0,3129.3,21
34/8-10 S,2179,3130.5,3147.0,22
34/8-10 S,2179,3270.0,3281.6,23
34/8-10 S,2179,2874.0,2878.1,3
34/8-10 S,2179,2880.0,2884.7,4
34/8-10 S,2179,2884.7,2894.85,5
34/8-10 S,2179,2894.85,2897.4,6
34/8-10 S,2179,2913.5,2917.4,7
34/8-10 S,2179,2917.4,2919.4,8
34/8-10 S,2179,2922.0,2924.8,9
34/8-11,2180,2859.0,2871.0,1
34/8-11,2180,2871.0,2889.0,2
34/8-11,2180,2889.0,2896.2,3
34/8-11,2180,2915.0,2929.2,4
34/8-11,2180,2932.0,2960.0,5
34/8-11,2180,2960.0,2986.4,6
34/8-11,2180,2986.4,3000.2,7
34/8-11,2180,3002.0,3005.4,8
34/8-13 A,6024,3416.0,3438.12,1
34/8-13 A,6024,3439.0,3445.6,2
34/8-13 S,6025,3906.0,3931.4,1
34/8-13 S,6025,3932.0,3952.3,2
34/8-14 A,5954,3504.6,3531.7,1
34/8-14 A,5954,3532.0,3550.75,2
34/8-14 A,5954,3558.0,3569.45,3
34/8-14 S,5943,3194.0,3221.0,1
34/8-14 S,5943,3221.0,3248.8,2
34/8-16 S,7800,3173.0,3226.4,1
34/8-16 S,7800,3542.0,3595.75,2
34/8-2,915,3008.0,3019.75,1
34/8-3,940,2839.0,2849.0,1
34/8-3,940,2849.0,2871.0,2
34/8-3,940,2871.0,2895.0,3
34/8-3,940,2895.0,2898.5,4
34/8-3,940,2899.0,2927.0,5
34/8-3,940,2927.0,2946.0,6
34/8-3,940,2946.0,2957.12,7
34/8-3 A,1338,3034.0,3061.9,1
34/8-3 A,1338,3062.0,3079.85,2
34/8-3 A,1338,3081.0,3101.8,3
34/8-3 A,1338,3103.0,3130.87,4
34/8-3 A,1338,3131.0,3148.5,5
34/8-4 A,1909,2909.0,2914.13,1
34/8-4 A,1909,3146.5,3154.97,10
34/8-4 A,1909,3156.0,3183.0,11
34/8-4 A,1909,3183.0,3196.2,12
34/8-4 A,1909,3197.5,3197.83,13
34/8-4 A,1909,3198.5,3201.0,14
34/8-4 A,1909,3247.5,3258.4,15
34/8-4 A,1909,3329.0,3342.5,16
34/8-4 A,1909,2994.0,3006.1,2
34/8-4 A,1909,3063.0,3071.77,3
34/8-4 A,1909,3072.5,3087.7,4
34/8-4 A,1909,3088.0,3102.55,5
34/8-4 A,1909,3103.0,3112.4,6
34/8-4 A,1909,3113.5,3117.7,7
34/8-4 A,1909,3118.5,3134.7,8
34/8-4 A,1909,3135.0,3146.3,9
34/8-4 S,1683,3005.0,3019.7,1
34/8-4 S,1683,3292.0,3317.7,10
34/8-4 S,1683,3319.0,3332.4,11
34/8-4 S,1683,3333.0,3358.5,12
34/8-4 S,1683,3385.0,3412.0,13
34/8-4 S,1683,3412.0,3438.8,14
34/8-4 S,1683,3439.0,3465.5,15
34/8-4 S,1683,3466.0,3485.5,16
34/8-4 S,1683,4044.0,4071.5,17
34/8-4 S,1683,3067.0,3084.6,2
34/8-4 S,1683,3096.0,3122.83,3
34/8-4 S,1683,3123.5,3142.6,4
34/8-4 S,1683,3176.0,3188.8,5
34/8-4 S,1683,3190.0,3207.6,6
34/8-4 S,1683,3208.0,3235.7,7
34/8-4 S,1683,3255.0,3272.4,8
34/8-4 S,1683,3276.0,3285.0,9
34/8-5,1719,2855.0,2881.0,1
34/8-5,1719,2883.0,2911.0,2
34/8-5,1719,2910.5,2931.0,3
34/8-5,1719,2931.5,2959.5,4
34/8-5,1719,2959.5,2985.3,5
34/8-5,1719,2986.5,2999.0,6
34/8-5,1719,3033.3,3049.0,7
34/8-5,1719,3354.0,3375.3,8
34/8-5,1719,3406.0,3419.5,9
34/8-6,1842,3572.0,3584.57,1
34/8-7,1941,4471.0,4491.4,1
34/8-7,1941,4654.0,4656.8,2
34/8-7,1941,5118.0,5118.25,3
34/8-7,1941,5127.0,5132.25,4
34/8-7,1941,5422.0,5429.9,5
34/8-8,1969,2885.0,2912.0,1
34/8-8,1969,3567.4,3575.0,10
34/8-8,1969,2912.0,2919.0,2
34/8-8,1969,2920.5,2948.0,3
34/8-8,1969,2948.0,2975.84,4
34/8-8,1969,2976.5,3004.0,5
34/8-8,1969,3004.0,3031.5,6
34/8-8,1969,3031.5,3066.0,7
34/8-8,1969,3068.5,3083.0,8
34/8-8,1969,3503.0,3517.2,9
34/8-9 S,2029,1109.0,1113.25,1
34/8-9 S,2029,2936.0,2947.5,2
34/8-9 S,2029,2948.5,2954.0,3
34/8-9 S,2029,3170.5,3176.0,5
34/8-9 S,2029,3178.0,3192.9,6
34/8-A-1 AH,3141,4440.0,4441.31,1
34/8-A-1 AH,3141,4443.5,4467.0,2
34/8-A-1 AH,3141,4468.0,4480.58,3
34/8-A-1 AH,3141,4484.0,4492.25,4
34/8-A-1 AH,3141,4493.0,4498.15,5
34/8-A-1 AH,3141,4498.5,4507.5,6
34/8-A-1 AH,3141,4507.5,4522.0,7
34/8-A-1 AH,3141,4523.5,4527.5,8
34/8-A-1 H,3140,1069.0,1070.8,1
34/8-A-1 H,3140,1082.5,1089.0,3
34/8-A-1 H,3140,1100.0,1103.67,5
34/8-A-33 H,5834,1124.0,1142.0,1
34/8-A-33 H,5834,1409.0,1421.75,2
34/8-A-33 H,5834,1611.0,1626.13,4
34/8-B-1 H,3965,3049.0,3082.0,1
34/8-B-1 H,3965,3083.0,3120.55,2
35/10-1,1822,3329.0,3340.8,1
35/10-1,1822,3422.8,3432.0,10
35/10-1,1822,3432.0,3437.0,11
35/10-1,1822,3438.0,3450.7,12
35/10-1,1822,3450.8,3469.1,13
35/10-1,1822,3469.0,3486.1,14
35/10-1,1822,3489.0,3511.5,15
35/10-1,1822,3511.05,3517.9,16
35/10-1,1822,3575.0,3602.5,17
35/10-1,1822,3602.0,3630.0,18
35/10-1,1822,3630.0,3657.7,19
35/10-1,1822,3342.0,3360.5,2
35/10-1,1822,3360.0,3388.0,3
35/10-1,1822,3388.2,3396.5,4
35/10-1,1822,3396.5,3400.6,5
35/10-1,1822,3401.0,3414.8,6
35/10-1,1822,3415.0,3416.8,7
35/10-1,1822,3416.8,3419.35,8
35/10-1,1822,3419.4,3422.7,9
35/10-2,2783,1960.0,1966.5,1
35/10-2,2783,1966.5,1974.0,2
35/10-2,2783,2018.0,2022.96,3
35/10-2,2783,4154.0,4162.34,4
35/10-2,2783,4162.34,4169.27,5
35/10-2,2783,4169.5,4184.55,6
35/10-2,2783,4185.5,4206.2,7
35/10-2,2783,4207.0,4223.18,8
35/10-2,2783,4224.0,4238.75,9
35/11-1,128,2552.8,2562.1,1
35/11-10,3042,879.05,880.0,1
35/11-10,3042,1975.0,2007.12,2
35/11-10,3042,2008.0,2040.6,3
35/11-10,3042,2041.0,2078.2,4
35/11-10,3042,2268.0,2295.95,5
35/11-10,3042,2296.0,2314.82,6
35/11-10,3042,2676.0,2722.89,7
35/11-10,3042,2723.0,2769.56,8
35/11-11,3356,2550.5,2551.0,1
35/11-11,3356,2552.0,2569.23,2
35/11-11,3356,2570.0,2597.04,3
35/11-11,3356,2597.5,2620.0,4
35/11-11,3356,2621.0,2638.21,5
35/11-11,3356,2638.3,2646.95,6
35/11-11,3356,2695.5,2722.0,7
35/11-11,3356,2723.0,2767.42,8
35/11-11,3356,3085.0,3102.3,9
35/11-12,4054,3120.0,3146.04,1
35/11-13,5063,3100.0,3114.4,1
35/11-13,5063,3115.0,3134.3,2
35/11-14 S,5365,3110.0,3136.45,1
35/11-14 S,5365,3137.0,3163.8,2
35/11-15 S,5517,2928.0,2954.67,1
35/11-15 S,5517,2955.0,2980.4,2
35/11-16 S,7303,3348.6,3351.87,1
35/11-17,7408,2358.0,2385.52,1
35/11-17,7408,2385.52,2412.73,2
35/11-17,7408,2718.0,2770.96,3
35/11-18,7771,3498.0,3552.12,1
35/11-18 A,7813,3705.8,3759.3,1
35/11-2,893,3042.0,3045.2,2
35/11-2,893,3369.0,3391.6,3
35/11-2,893,3392.9,3413.65,4
35/11-2,893,3414.0,3428.85,5
35/11-2,893,3452.0,3462.45,6
35/11-2,893,3463.0,3489.29,7
35/11-2,893,3490.0,3516.26,8
35/11-20 A,8013,3870.0,3898.0,1
35/11-20 A,8013,3898.5,3973.65,2
35/11-3 S,1356,1987.0,1996.0,1
35/11-3 S,1356,3062.0,3086.0,2
35/11-3 S,1356,3446.0,3472.8,3
35/11-4,1523,1977.0,1981.4,1
35/11-4,1523,1982.0,2007.7,2
35/11-4,1523,2009.0,2027.8,3
35/11-4,1523,2033.0,2057.7,4
35/11-4,1523,2058.0,2083.8,5
35/11-4,1523,2285.0,2289.8,6
35/11-4,1523,2293.0,2300.4,7
35/11-4,1523,2303.0,2326.5,8
35/11-5,1780,3215.0,3236.8,1
35/11-5,1780,3239.0,3251.5,2
35/11-5,1780,3252.8,3267.8,3
35/11-5,1780,3269.0,3286.6,4
35/11-5,1780,3287.0,3299.6,5
35/11-5,1780,3304.0,3321.2,6
35/11-5,1780,3328.0,3355.87,7
35/11-6,1879,3072.0,3076.0,1
35/11-6,1879,3636.5,3673.0,10
35/11-6,1879,3673.0,3705.3,11
35/11-6,1879,3162.0,3180.7,2
35/11-6,1879,3181.0,3193.2,3
35/11-6,1879,3501.0,3513.0,4
35/11-6,1879,3516.0,3542.0,5
35/11-6,1879,3544.0,3558.0,6
35/11-6,1879,3558.0,3581.0,7
35/11-6,1879,3581.0,3608.8,8
35/11-6,1879,3608.8,3636.0,9
35/11-7,1979,1801.0,1827.46,1
35/11-7,1979,2486.34,2513.0,10
35/11-7,1979,2514.0,2541.0,11
35/11-7,1979,1828.0,1841.64,2
35/11-7,1979,1841.64,1868.0,3
35/11-7,1979,1868.76,1883.0,4
35/11-7,1979,1884.5,1892.0,5
35/11-7,1979,2000.0,2001.1,6
35/11-7,1979,2429.5,2440.0,7
35/11-7,1979,2440.0,2456.96,8
35/11-7,1979,2458.0,2486.34,9
35/11-8 S,2772,2866.0,2883.7,1
35/11-8 S,2772,2884.0,2911.5,2
35/11-8 S,2772,2911.5,2936.2,3
35/11-8 S,2772,2938.0,2964.0,4
35/11-9,3009,2638.0,2666.0,1
35/11-9,3009,2666.0,2714.2,2
35/11-9,3009,2714.2,2740.54,3
35/12-1,1881,2415.0,2441.6,1
35/12-1,1881,2442.0,2456.7,2
35/12-1,1881,2457.0,2458.4,3
35/12-1,1881,2598.0,2605.2,4
35/12-2,6095,1974.0,2025.65,1
35/12-2,6095,2028.0,2055.0,2
35/12-2,6095,2055.0,2101.04,3
35/12-3 S,6516,2040.0,2059.65,1
35/12-3 S,6516,2062.0,2079.95,2
35/12-4 S,6589,2529.5,2564.36,1
35/12-4 S,6589,3076.0,3088.0,2
35/12-4 S,6589,3088.0,3095.65,3
35/12-4 S,6589,3098.0,3124.85,4
35/12-4 S,6589,3125.0,3151.84,5
35/3-2,136,3593.2,3610.8,1
35/3-2,136,3611.0,3613.3,2
35/3-2,136,3613.3,3617.25,3
35/3-2,136,3625.0,3641.0,4
35/3-2,136,3690.7,3710.2,5
35/3-2,136,3944.5,3960.4,6
35/3-2,136,3998.2,4010.1,7
35/3-4,219,3400.6,3415.4,1
35/3-4,219,3536.0,3542.75,10
35/3-4,219,4087.0,4088.45,11
35/3-4,219,3447.3,3457.63,2
35/3-4,219,3458.5,3459.59,3
35/3-4,219,3459.7,3478.1,4
35/3-4,219,3478.1,3488.6,5
35/3-4,219,3491.8,3497.0,6
35/3-4,219,3497.8,3509.5,7
35/3-4,219,3509.5,3514.8,8
35/3-4,219,3518.0,3530.7,9
35/3-5,433,3227.65,3245.15,1
35/3-5,433,3245.15,3257.6,2
35/3-5,433,3257.1,3274.64,3
35/3-5,433,3274.65,3292.1,4
35/3-7 S,6154,3620.0,3643.0,1
35/3-7 S,6154,3643.0,3671.0,2
35/4-1,2993,4084.0,4093.37,1
35/4-1,2993,4093.5,4107.5,2
35/4-1,2993,4108.5,4113.65,3
35/4-1,2993,4113.5,4140.75,4
35/4-1,2993,4141.0,4177.1,5
35/4-1,2993,4178.0,4222.35,6
35/4-1,2993,4222.05,4266.0,7
35/4-1,2993,4447.0,4474.85,8
35/4-1,2993,4708.0,4737.25,9
35/8-1,205,3522.57,3528.7,1
35/8-1,205,3647.3,3665.95,10
35/8-1,205,3665.95,3671.9,11
35/8-1,205,3671.95,3690.85,12
35/8-1,205,3690.85,3709.65,13
35/8-1,205,3536.1,3549.56,2
35/8-1,205,3549.56,3567.1,3
35/8-1,205,3567.7,3569.8,4
35/8-1,205,3569.8,3587.3,5
35/8-1,205,3587.3,3601.8,6
35/8-1,205,3602.43,3610.35,7
35/8-1,205,3610.35,3628.1,8
35/8-1,205,3628.1,3647.28,9
35/8-2,434,3316.9,3318.5,1
35/8-2,434,3667.2,3685.5,2
35/8-2,434,3685.5,3689.35,3
35/8-2,434,3689.35,3706.28,4
35/8-2,434,3706.5,3725.75,5
35/8-2,434,3725.05,3743.76,6
35/8-2,434,3743.76,3753.4,7
35/8-3,1288,3830.0,3848.0,1
35/8-5 S,4761,3381.0,3382.5,1
35/8-5 S,4761,3383.5,3401.6,2
35/8-5 S,4761,3401.6,3415.0,3
35/8-5 S,4761,3415.5,3443.3,4
35/8-5 S,4761,3845.0,3856.25,5
35/8-5 S,4761,3856.3,3883.49,6
35/8-6 A,7941,3567.5,3622.06,1
35/9-1,1375,2040.0,2065.6,1
35/9-1,1375,2094.0,2102.0,2
35/9-1,1375,2107.0,2137.7,3
35/9-1,1375,2138.0,2150.0,4
35/9-1,1375,2225.0,2238.0,5
35/9-1,1375,2242.0,2270.35,6
35/9-1,1375,2270.0,2305.0,7
35/9-1,1375,2305.0,2316.47,8
35/9-10 A,7321,2776.0,2777.56,1
35/9-10 A,7321,2779.0,2814.81,2
35/9-10 A,7321,2815.0,2850.7,3
