Wellbore,Title,Document URL
34/10-2,34/10-2 REPORTED BY LICENSEE: 425_34_10_2_Well_summary (pdf),https://factpages.npd.no/pbl/wellbore_documents/425_34_10_2_Well_summary.pdf
34/10-2,34/10-2 REPORTED BY LICENSEE: 425_34_10_2_Vaeskeprove_fra_DST-1_2_3 (pdf),https://factpages.npd.no/pbl/wellbore_documents/425_34_10_2_Vaeskeprove_fra_DST-1_2_3.pdf
34/10-2,34/10-2 REPORTED BY LICENSEE: 425_34_10_2_Vaeskeprove_fra_DST-3A_4_5 (pdf),https://factpages.npd.no/pbl/wellbore_documents/425_34_10_2_Vaeskeprove_fra_DST-3A_4_5.pdf
34/10-20,34/10-20 OLD NPD WDSS: 212_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/212_01_WDSS_General_Information.pdf
34/10-20,34/10-20 OLD NPD WDSS: 212_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/212_02_WDSS_completion_log.pdf
34/10-20,34/10-20 REPORTED BY LICENSEE: 212_34_10_20_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/212_34_10_20_Completion_log.pdf
34/10-20,34/10-20 REPORTED BY LICENSEE: 212_34_10_20_Completion_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/212_34_10_20_Completion_Report.pdf
34/10-20,34/10-20 REPORTED BY LICENSEE: 212_34_10_20_Stratigraphical_Paleontological_Final_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/212_34_10_20_Stratigraphical_Paleontological_Final_Report.pdf
34/10-21,34/10-21 GEOCHEMICAL INFORMATION: 221_GCH_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/221_GCH_1.pdf
34/10-21,34/10-21 GEOCHEMICAL INFORMATION: 221_GCH_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/221_GCH_2.pdf
34/10-21,34/10-21 GEOCHEMICAL INFORMATION: 221_GCH_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/221_GCH_3.pdf
34/10-21,34/10-21 GEOCHEMICAL INFORMATION: 221_GCH_4 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/221_GCH_4.pdf
34/10-21,34/10-21 GEOCHEMICAL INFORMATION: 221_GCH_5 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/221_GCH_5.pdf
34/10-21,34/10-21 OLD NPD WDSS: 221_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/221_01_WDSS_General_Information.pdf
34/10-21,34/10-21 OLD NPD WDSS: 221_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/221_02_WDSS_completion_log.pdf
34/10-21,34/10-21 PRESSURE PLOT: 221_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/221_Formation_pressure_(Formasjonstrykk).pdf
34/10-21,34/10-21 REPORTED BY LICENSEE: 221_34_10_21_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/221_34_10_21_Completion_log.pdf
34/10-21,34/10-21 REPORTED BY LICENSEE: 221_34_10_21_Completion_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/221_34_10_21_Completion_Report.pdf
34/10-21,34/10-21 REPORTED BY LICENSEE: 221_34_10_21_Compositional_Analysis (pdf),https://factpages.npd.no/pbl/wellbore_documents/221_34_10_21_Compositional_Analysis.pdf
34/10-21,34/10-21 REPORTED BY LICENSEE: 221_34_10_21_Pressure_Survey_Report_run_1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/221_34_10_21_Pressure_Survey_Report_run_1.pdf
34/10-21,34/10-21 REPORTED BY LICENSEE: 221_34_10_21_Pressure_Survey_Report_Run_4 (pdf),https://factpages.npd.no/pbl/wellbore_documents/221_34_10_21_Pressure_Survey_Report_Run_4.pdf
34/10-21,34/10-21 REPORTED BY LICENSEE: 221_34_10_21_Routine_core_analyses (pdf),https://factpages.npd.no/pbl/wellbore_documents/221_34_10_21_Routine_core_analyses.pdf
34/10-21,34/10-21 REPORTED BY LICENSEE: 221_34_10_21_Well_Testing_Report_Gullfaks_South (pdf),https://factpages.npd.no/pbl/wellbore_documents/221_34_10_21_Well_Testing_Report_Gullfaks_South.pdf
34/10-21,34/10-21 REPORTED BY LICENSEE: 221_34_10_21_Analyse_av_Vannprover (pdf),https://factpages.npd.no/pbl/wellbore_documents/221_34_10_21_Analyse_av_Vannprover.pdf
34/10-21,34/10-21 REPORTED BY LICENSEE: 221_34_10_21_Well_Testing_Report_Gullfaks_Sor (pdf),https://factpages.npd.no/pbl/wellbore_documents/221_34_10_21_Well_Testing_Report_Gullfaks_Sor.pdf
34/10-22,34/10-22 GEOCHEMICAL INFORMATION: 446_GCH_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/446_GCH_1.pdf
34/10-22,34/10-22 OLD NPD WDSS: 446_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/446_01_WDSS_General_Information.pdf
34/10-22,34/10-22 OLD NPD WDSS: 446_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/446_02_WDSS_completion_log.pdf
34/10-22,34/10-22 REPORTED BY LICENSEE: 446_34_10_22_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/446_34_10_22_Completion_log.pdf
34/10-22,34/10-22 REPORTED BY LICENSEE: 446_34_10_22_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/446_34_10_22_Completion_report.pdf
34/10-23,34/10-23 GEOCHEMICAL INFORMATION: 476_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/476_1.pdf
34/10-23,34/10-23 GEOCHEMICAL INFORMATION: 476_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/476_2.pdf
34/10-23,34/10-23 GEOCHEMICAL INFORMATION: 476_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/476_3.pdf
34/10-23,34/10-23 OLD NPD WDSS: 476_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/476_01_WDSS_General_Information.pdf
34/10-23,34/10-23 OLD NPD WDSS: 476_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/476_02_WDSS_completion_log.pdf
34/10-23,34/10-23 PRESSURE PLOT: 476_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/476_Formation_pressure_(Formasjonstrykk).pdf
34/10-23,34/10-23 REPORTED BY LICENSEE: 476_34_10_23_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/476_34_10_23_Completion_log.pdf
34/10-23,34/10-23 REPORTED BY LICENSEE: 476_34_10_23_Completion_report_I (pdf),https://factpages.npd.no/pbl/wellbore_documents/476_34_10_23_Completion_report_I.pdf
34/10-23,34/10-23 REPORTED BY LICENSEE: 476_34_10_23_Completion_report_II (pdf),https://factpages.npd.no/pbl/wellbore_documents/476_34_10_23_Completion_report_II.pdf
34/10-24,34/10-24 GEOCHEMICAL INFORMATION: 483_GCH_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/483_GCH_1.pdf
34/10-24,34/10-24 OLD NPD WDSS: 483_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/483_01_WDSS_General_Information.pdf
34/10-24,34/10-24 REPORTED BY LICENSEE: 483_34_10_24_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/483_34_10_24_Completion_log.pdf
34/10-24,34/10-24 REPORTED BY LICENSEE: 483_34_10_24_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/483_34_10_24_Completion_report.pdf
34/10-25,34/10-25 OLD NPD WDSS: 523_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/523_01_WDSS_General_Information.pdf
34/10-25,34/10-25 REPORTED BY LICENSEE: 523_34_10_25_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/523_34_10_25_Completion_log.pdf
34/10-25,34/10-25 REPORTED BY LICENSEE: 523_34_10_25_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/523_34_10_25_Completion_report.pdf
34/10-26,34/10-26 OLD NPD WDSS: 858_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/858_01_WDSS_General_Information.pdf
34/10-26,34/10-26 REPORTED BY LICENSEE: 858_34_10_26_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/858_34_10_26_Completion_log.pdf
34/10-26,34/10-26 REPORTED BY LICENSEE: 858_34_10_26_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/858_34_10_26_Completion_report.pdf
34/10-27,34/10-27 PRESSURE PLOT: 867_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/867_Formation_pressure_(Formasjonstrykk).pdf
34/10-27,34/10-27 REPORTED BY LICENSEE: 867_34_10_27_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/867_34_10_27_Completion_log.pdf
34/10-27,34/10-27 REPORTED BY LICENSEE: 867_34_10_27_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/867_34_10_27_Completion_report.pdf
34/10-28,34/10-28 REPORTED BY LICENSEE: 872_34_10_28_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/872_34_10_28_Completion_log.pdf
34/10-28,34/10-28 REPORTED BY LICENSEE: 872_34_10_28_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/872_34_10_28_Completion_report.pdf
34/10-29,34/10-29 REPORTED BY LICENSEE: 453_34_10_29_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/453_34_10_29_Completion_log.pdf
34/10-29,34/10-29 REPORTED BY LICENSEE: 453_34_10_29_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/453_34_10_29_Completion_report.pdf
34/10-3,34/10-3 GEOCHEMICAL INFORMATION: 426_GCH_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/426_GCH_1.pdf
34/10-3,34/10-3 GEOCHEMICAL INFORMATION: 426_GCH_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/426_GCH_2.pdf
34/10-3,34/10-3 GEOCHEMICAL INFORMATION: 426_GCH_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/426_GCH_3.pdf
34/10-3,34/10-3 GEOCHEMICAL INFORMATION: 426_GCH_4 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/426_GCH_4.pdf
34/10-3,34/10-3 OLD NPD WDSS: 426_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/426_01_WDSS_General_Information.pdf
34/10-3,34/10-3 OLD NPD WDSS: 426_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/426_02_WDSS_completion_log.pdf
34/10-3,34/10-3 PRESSURE PLOT: 426_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/426_Formation_pressure_(Formasjonstrykk).pdf
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_ANALYSIS_OF_OIL (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_ANALYSIS_OF_OIL.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_COMPARION_OF_7_OIL_SAMPLES_K (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_COMPARION_OF_7_OIL_SAMPLES_K.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_COMPLETION_REPORT (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_COMPLETION_REPORT.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_CORE_ANALYSES_GECO (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_CORE_ANALYSES_GECO.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_CORE_ANALYSIS_REPORT (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_CORE_ANALYSIS_REPORT.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_CORRECTION_TO_GEOLOGICAL_PROGNOSIS_&_DRILLING_PROGRAM (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_CORRECTION_TO_GEOLOGICAL_PROGNOSIS_&_DRILLING_PROGRAM.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_DST 1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_DST 1.pdf
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_FINAL_REPORT_CORE_1_9 (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_FINAL_REPORT_CORE_1_9.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_Foto (pdf),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_Foto.pdf
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_GEOLOGICAL_PROGNOSIS_AND_DRILLING_PROGRAM (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_GEOLOGICAL_PROGNOSIS_AND_DRILLING_PROGRAM.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_LABORATORY_STUDY_ON_CORES (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_LABORATORY_STUDY_ON_CORES.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_NPD_CPI (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_NPD_CPI.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_oil_and_gas_flow_rates (pdf),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_oil_and_gas_flow_rates.pdf
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_PALEONTOLOGICAL_STRATIGRAPHICAL_REPORT (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_PALEONTOLOGICAL_STRATIGRAPHICAL_REPORT.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_PALEONTOLOGICAL_STUDY (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_PALEONTOLOGICAL_STUDY.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_PETROPHYSICAL_EVALUATION (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_PETROPHYSICAL_EVALUATION.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_POROSITY_AND_PERMABILITY_RESULTS (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_POROSITY_AND_PERMABILITY_RESULTS.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_POSITIONING_OF_NORSKALD (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_POSITIONING_OF_NORSKALD.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_PRESSURE_PREDICTION (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_PRESSURE_PREDICTION.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_PVT_STUDY_OF_BOTTOM_HOLE_SAMPLE (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_PVT_STUDY_OF_BOTTOM_HOLE_SAMPLE.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_SLUTTRAPPORT (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_SLUTTRAPPORT.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_SOURCE_ROCK_EVALUATION (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_SOURCE_ROCK_EVALUATION.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_SPESCIAL_CORE_ANALYSIS_STUDY (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_SPESCIAL_CORE_ANALYSIS_STUDY.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_TESTING_PROGRAM (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_TESTING_PROGRAM.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_TEST_PROGRAM (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_TEST_PROGRAM.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_TEST_REPORT (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_TEST_REPORT.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_WATER_ANALYSIS (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_WATER_ANALYSIS.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_WATHERFLOOD_TEST (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_WATHERFLOOD_TEST.PDF
34/10-3,34/10-3 REPORTED BY LICENSEE: 426_34_10_3_WETTABILITY_STUDY_OF_SAMPLES_FEB_1980 (PDF),https://factpages.npd.no/pbl/wellbore_documents/426_34_10_3_WETTABILITY_STUDY_OF_SAMPLES_FEB_1980.PDF
34/10-30,34/10-30 COMPOSITE LOG: 877 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/877.pdf
34/10-30,34/10-30 GEOCHEMICAL INFORMATION: 877_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/877_1.pdf
34/10-30,34/10-30 GEOCHEMICAL INFORMATION: 877_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/877_2.pdf
34/10-30,34/10-30 OLD NPD WDSS: 877_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/877_01_WDSS_General_Information.pdf
34/10-30,34/10-30 OLD NPD WDSS: 877_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/877_02_WDSS_completion_log.pdf
34/10-30,34/10-30 PRESSURE PLOT: 877_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/877_Formation_pressure_(Formasjonstrykk).pdf
34/10-30,34/10-30 REPORTED BY LICENSEE: 877_34_10_30_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/877_34_10_30_COMPLETION_REPORT_AND_LOG.pdf
34/10-31,34/10-31 REPORTED BY LICENSEE: 887_34_10_31_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/887_34_10_31_Completion_log.pdf
34/10-31,34/10-31 REPORTED BY LICENSEE: 887_34_10_31_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/887_34_10_31_Completion_report.pdf
34/10-32,34/10-32 OLD NPD WDSS: 1051_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1051_01_WDSS_General_Information.pdf
34/10-32,34/10-32 OLD NPD WDSS: 1051_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1051_02_WDSS_completion_log.pdf
34/10-32,34/10-32 PRESSURE PLOT: 1051_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1051_Formation_pressure_(Formasjonstrykk).pdf
34/10-32,34/10-32 REPORTED BY LICENSEE: 1051_34_10_32_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/1051_34_10_32_Completion_log.pdf
34/10-32,34/10-32 REPORTED BY LICENSEE: 1051_34_10_32_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/1051_34_10_32_Completion_report.pdf
34/10-32 R,34/10-32 R GEOCHEMICAL INFORMATION: 1128_GCH_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1128_GCH_1.pdf
34/10-32 R,34/10-32 R GEOCHEMICAL INFORMATION: 1128_GCH_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1128_GCH_2.pdf
34/10-33,34/10-33 GEOCHEMICAL INFORMATION: 1302_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1302_1.pdf
34/10-33,34/10-33 GEOCHEMICAL INFORMATION: 1302_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1302_2.pdf
34/10-33,34/10-33 GEOCHEMICAL INFORMATION: 1302_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1302_3.pdf
34/10-33,34/10-33 GEOCHEMICAL INFORMATION: 1302_4 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1302_4.pdf
34/10-33,34/10-33 OLD NPD WDSS: 1302_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1302_01_WDSS_General_Information.pdf
34/10-33,34/10-33 OLD NPD WDSS: 1302_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1302_02_WDSS_completion_log.pdf
34/10-33,34/10-33 PRESSURE PLOT: 1302_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1302_Formation_pressure_(Formasjonstrykk).pdf
34/10-33,34/10-33 REPORTED BY LICENSEE: 1302_34_10_33_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/1302_34_10_33_Completion_log.pdf
34/10-33,34/10-33 REPORTED BY LICENSEE: 1302_34_10_33_Completion_report_1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/1302_34_10_33_Completion_report_1.pdf
34/10-33,34/10-33 REPORTED BY LICENSEE: 1302_34_10_33_Completion_report_II (pdf),https://factpages.npd.no/pbl/wellbore_documents/1302_34_10_33_Completion_report_II.pdf
34/10-33 A,34/10-33 A OLD NPD WDSS: 1365_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1365_01_WDSS_General_Information.pdf
34/10-33 A,34/10-33 A OLD NPD WDSS: 1365_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1365_02_WDSS_completion_log.pdf
34/10-33 A,34/10-33 A PRESSURE PLOT: 1365_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1365_Formation_pressure_(Formasjonstrykk).pdf
34/10-33 A,34/10-33 A REPORTED BY LICENSEE: 1365_34_10_33_A_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/1365_34_10_33_A_Completion_log.pdf
34/10-33 A,34/10-33 A REPORTED BY LICENSEE: 1365_34_10_33_A_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/1365_34_10_33_A_Completion_report.pdf
34/10-33 B,34/10-33 B GEOCHEMICAL INFORMATION: 1407_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1407_1.pdf
34/10-33 B,34/10-33 B GEOCHEMICAL INFORMATION: 1407_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1407_2.pdf
34/10-33 B,34/10-33 B OLD NPD WDSS: 1407_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1407_01_WDSS_General_Information.pdf
34/10-33 B,34/10-33 B OLD NPD WDSS: 1407_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1407_02_WDSS_completion_log.pdf
34/10-33 B,34/10-33 B PRESSURE PLOT: 1407_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1407_Formation_pressure_(Formasjonstrykk).pdf
34/10-33 B,34/10-33 B REPORTED BY LICENSEE: 1407_34_10_33_B_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/1407_34_10_33_B_Completion_log.pdf
34/10-33 B,34/10-33 B REPORTED BY LICENSEE: 1407_34_10_33_B_Completion_report_I (pdf),https://factpages.npd.no/pbl/wellbore_documents/1407_34_10_33_B_Completion_report_I.pdf
34/10-33 B,34/10-33 B REPORTED BY LICENSEE: 1407_34_10_33_B_Completion_report_II (pdf),https://factpages.npd.no/pbl/wellbore_documents/1407_34_10_33_B_Completion_report_II.pdf
34/10-33 C,34/10-33 C GEOCHEMICAL INFORMATION: 1384_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1384_1.pdf
34/10-33 C,34/10-33 C GEOCHEMICAL INFORMATION: 1384_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1384_2.pdf
34/10-33 C,34/10-33 C OLD NPD WDSS: 1384_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1384_01_WDSS_General_Information.pdf
34/10-33 C,34/10-33 C OLD NPD WDSS: 1384_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1384_02_WDSS_completion_log.pdf
34/10-33 C,34/10-33 C PRESSURE PLOT: 1384_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1384_Formation_pressure_(Formasjonstrykk).pdf
34/10-33 C,34/10-33 C REPORTED BY LICENSEE: 1384_34_10_33_C_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/1384_34_10_33_C_Completion_log.pdf
34/10-33 C,34/10-33 C REPORTED BY LICENSEE: 1384_34_10_33_C_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/1384_34_10_33_C_Completion_report.pdf
34/10-33 CR,34/10-33 CR REPORTED BY LICENSEE: 1530_34_10_33_CR_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/1530_34_10_33_CR_Completion_report.pdf
34/10-34,34/10-34 GEOCHEMICAL INFORMATION: 1747_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1747_1.pdf
34/10-34,34/10-34 OLD NPD WDSS: 1747_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1747_01_WDSS_General_Information.pdf
34/10-34,34/10-34 OLD NPD WDSS: 1747_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1747_02_WDSS_completion_log.pdf
34/10-34,34/10-34 PRESSURE PLOT: 1747_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1747_Formation_pressure_(Formasjonstrykk).pdf
